archArea,archGbCd,archGbCdNm,archPmsDay,atchBldDongCnt,bcRat,bjdongCd,bldNm,block,bun,crtnDay,fmlyCnt,guyukCd,guyukCdNm,hhldCnt,hoCnt,ji,jiguCd,jiguCdNm,jimokCd,jimokCdNm,jiyukCd,jiyukCdNm,lot,mainBldCnt,mainPurpsCd,mainPurpsCdNm,mgmPmsrgstPk,platArea,platGbCd,platPlc,realStcnsDay,rnum,sigunguCd,splotNm,stcnsDelayDay,stcnsSchedDay,totArea,totPkngCnt,useAprDay,vlRat,vlRatEstmTotArea
0, , ,20040205,0,0,11900, , ,0016,20100325,0, , ,0,0,0001, , , , , , , ,0, , ,11290-8347,0,0,서울특별시 성북구 동선동4가 16-1번지, ,7,11290, , , ,0,0, ,0,0
81.01,0700,용도변경,20170502,0,48.8,11900,동선동4가 17 단독주택 (김한탁), ,0017,20170511,2,UQQ300,지구단위계획구역,0,0,0000, , ,08,대,UQA220,일반상업지역, ,2,01000,단독주택,11290-100048751,166,0,서울특별시 성북구 동선동4가 17번지, ,8,11290, , , ,218.53,0, ,131.64,218.53
89.59,0200,증축,20170925,0,52.71,11900,동선동4가 17 제2종근린생활시설 (김한탁), ,0017,20180119,0,UQQ310,제1종지구단위계획구역,0,0,0000, , ,08,대,UQA220,일반상업지역, ,2,04000,제2종근린생활시설,11290-100051849,164.8,0,서울특별시 성북구 동선동4가 17번지,20171025,9,11290, , ,20171105,237.6,0,20180118,98.22,161.86
0, , ,20021001,0,0,11900, , ,0019,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11290-7388,0,0,서울특별시 성북구 동선동4가 19번지, ,10,11290, , , ,0,0, ,0,0
89.66,0100,신축,20031106,0,58.72,12000,동선동 근생 빌딩, ,0002,20090321,0, , ,0,0,0000, , ,08,대,1022,제2종일반주거지역, ,1,03000,제1종근린생활시설,11290-3567,152.7,0,서울특별시 성북구 동선동5가 2번지,20031205,1,11290, , ,20031205,303.45,2,20040616,198.72,303.45
0, , ,20031117,0,0,12000, , ,0002,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11290-8252,0,0,서울특별시 성북구 동선동5가 2번지, ,2,11290, , , ,0,0, ,0,0
52.71,0200,증축, ,0,58.18,12000, , ,0007,20140902,1, , ,0,0,0001, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100030635,90.6,0,서울특별시 성북구 동선동5가 7-1번지, ,3,11290, , , ,162.84,0,20140820,179.74,162.84
0, , ,20160527,0,0,12000, , ,0008,20160528,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100042007,0,0,서울특별시 성북구 동선동5가 8번지, ,4,11290, , , ,0,0, ,0,0
173.18,0100,신축,20151007,0,53.14,12000,더하우스, ,0008,20161228,0, , ,13,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,02000,공동주택,11290-100038233,325.9,0,서울특별시 성북구 동선동5가 8번지,20160530,5,11290, , ,20160527,651.67,0,20161227,199.96,651.67
0, , ,20160518,0,0,12000, , ,0010,20160519,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100041771,0,0,서울특별시 성북구 동선동5가 10번지, ,6,11290, , , ,0,0, ,0,0
0, , ,20150710,0,0,12000, , ,0012,20150711,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100036265,0,0,서울특별시 성북구 동선동5가 12번지, ,7,11290, , , ,0,0, ,0,0
149.93,0100,신축,20150304,0,48.24,12000,동선동5가 12 공동주택 (나인숙), ,0012,20160112,0, , ,10,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,02000,공동주택,11290-100033823,310.8,0,서울특별시 성북구 동선동5가 12번지,20150714,8,11290, , ,20150801,621.16,0,20160110,199.85,621.16
64.61,0100,신축,20040823,0,41.76,12000, , ,0014,20090321,0, , ,0,0,0000, , ,08,대,1022,제2종일반주거지역, ,1,04000,제2종근린생활시설,11290-4050,154.7,0,서울특별시 성북구 동선동5가 14번지,20040824,9,11290, , ,20040825,64.61,0,20041016,41.76,64.61
86.62,0200,증축,20050818,0,55.99,12000,동선동 건물, ,0014,20090321,0, , ,0,0,0000, , ,08,대,1022,제2종일반주거지역, ,1,04000,제2종근린생활시설,11290-4511,154.7,0,서울특별시 성북구 동선동5가 14번지,20050824,10,11290, , ,20050824,79.52,0, ,51.4,79.52
118.3,0100,신축,20020225,0,59.87,12100, , ,0001,20090321,1, , ,0,0,0001, , ,08,대,1020,일반주거지역, ,1,01000,단독주택,11290-2089,197.6,0,서울특별시 성북구 안암동1가 1-1번지, ,1,11290, , , ,584.22,7, ,270.92,493.74
158.26,0100,신축,20060522,0,59.49,12100,안암동근생주택, ,0001,20091015,4, , ,0,0,0001, , ,08,대,0100,도시지역, ,1,01000,단독주택,11290-4706,266,0,서울특별시 성북구 안암동1가 1-1번지, ,2,11290, ,20080521, ,687.84,7, ,193.18,513.88
59.4,0100,신축,20181011,0,58.7,12100,안암동1가 2-1 단독주택 (강신민), ,0002,20190306,1, , ,0,0,0001,UNE200,대공방어협조구역,08,대,UQA01X,도시지역, ,1,01000,단독주택,11290-100059416,101.2,0,서울특별시 성북구 안암동1가 2-1번지,20181015,3,11290, , ,20181015,200.42,0,20190305,198.04,200.42
0, , ,20160303,0,0,12100, , ,0002,20160305,0, , ,0,0,0002, , ,08,대, , , ,0, , ,11290-100040571,0,0,서울특별시 성북구 안암동1가 2-2번지, ,4,11290, , , ,0,0, ,0,0
62.64,0100,신축,20160202,0,59.43,12100,세일기획빌딩, ,0002,20160727,1, , ,0,0,0002, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100040086,105.4,0,서울특별시 성북구 안암동1가 2-2번지,20160314,5,11290, , ,20160315,193.3,0,20160726,183.4,193.3
0, , ,20140415,0,0,12100, , ,0004,20140416,0, , ,0,0,0001, , ,08,대, , , ,0, , ,11290-100028114,0,0,서울특별시 성북구 안암동1가 4-1번지, ,6,11290, , , ,0,0, ,0,0
37.35,0100,신축,20140421,0,57.29,12100,안암동1가 4-1 단독주택 (장동찬), ,0004,20140902,1, , ,0,0,0001, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100028173,65.2,0,서울특별시 성북구 안암동1가 4-1번지,20140425,7,11290, , ,20140426,87.09,0,20140814,133.57,87.09
0, , ,20060210,0,0,12100, , ,0004,20100325,0, , ,0,0,0002, , , , , , , ,0, , ,11290-8956,0,0,서울특별시 성북구 안암동1가 4-2번지, ,8,11290, , , ,0,0, ,0,0
0, , ,20060210,0,0,12100, , ,0004,20100325,0, , ,0,0,0003, , , , , , , ,0, , ,11290-8955,0,0,서울특별시 성북구 안암동1가 4-3번지, ,9,11290, , , ,0,0, ,0,0
77.7,0100,신축,20060116,0,58.99,12100,안암동 다세대주택신축, ,0004,20140902,0, , ,5,0,0003, , ,08,대,1022,제2종일반주거지역, ,1,02000,공동주택,11290-4663,131.7,0,서울특별시 성북구 안암동1가 4-3번지,20060216,10,11290, , ,20060217,225.16,5,20060518,170.96,225.16
0, , ,20010331,0,0,12200, , ,0000,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11290-5884,0,0,서울특별시 성북구 안암동2가, ,1,11290, , , ,0,0, ,0,0
32.33,0200,증축, ,0,49.89,12200, , ,0004,20150212,1, , ,0,1,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100033417,64.8,0,서울특별시 성북구 안암동2가 4번지, ,2,11290, , , ,100.53,0,20150209,129.32,83.8
0, , ,20130723,0,0,12200, , ,0005,20130724,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100024363,0,0,서울특별시 성북구 안암동2가 5번지, ,3,11290, , , ,0,0, ,0,0
65.12,0100,신축,20130717,0,58.14,12200,안암동2가 5 단독주택 (강동주), ,0005,20140205,12, , ,0,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100024242,112,0,서울특별시 성북구 안암동2가 5번지,20130729,4,11290, , ,20130801,194.56,0,20140203,173.71,194.56
0, , ,20130723,0,0,12200, , ,0006,20130724,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100024362,0,0,서울특별시 성북구 안암동2가 6번지, ,5,11290, , , ,0,0, ,0,0
115.77,0100,신축,20020820,0,59.66,12200,안암동다세대주택, ,0008,20090321,0, , ,6,0,0000, , ,08,대,1020,일반주거지역, ,1,02000,공동주택,11290-2594,194.05,0,서울특별시 성북구 안암동2가 8번지,20020905,6,11290, , ,200209,448.52,4,20030116,209.8,407.12
0, , ,20020828,0,0,12200, , ,0008,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11290-7283,0,0,서울특별시 성북구 안암동2가 8번지, ,7,11290, , , ,0,0, ,0,0
0, , ,20020828,0,0,12200, , ,0009,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11290-7284,0,0,서울특별시 성북구 안암동2가 9번지, ,8,11290, , , ,0,0, ,0,0
0, , ,20020828,0,0,12200, , ,0010,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11290-7285,0,0,서울특별시 성북구 안암동2가 10번지, ,9,11290, , , ,0,0, ,0,0
0, , ,20130523,0,0,12200, , ,0011,20130524,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100023506,0,0,서울특별시 성북구 안암동2가 11번지, ,10,11290, , , ,0,0, ,0,0
119.32,0100,신축,20181012,0,46.46,12300,안암동3가 1 공동주택 (강현숙), ,0001,20190115,0, , ,11,5,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,04000,제2종근린생활시설,11290-100059496,256.8,0,서울특별시 성북구 안암동3가 1번지,20190114,1,11290, , ,20190115,634.31,0, ,199.65,512.7
57.34,0700,용도변경,20150408,0,48.06,12300,안암동3가 2 단독주택 (김동기), ,0002,20150409,1, , ,0,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100034462,119.3,0,서울특별시 성북구 안암동3가 2번지, ,2,11290, , , ,172.02,0, ,96.13,114.68
0, , ,20190104,0,0,12300, , ,0002,20190105,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100061398,0,0,서울특별시 성북구 안암동3가 2번지, ,3,11290, , , ,0,0, ,0,0
71.39,0100,신축,20181010,0,59.84,12300,안암동3가 2 (김동기), ,0002,20190112,0, , ,0,6,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100059397,119.3,0,서울특별시 성북구 안암동3가 2번지,20190111,4,11290, , ,20190112,215.72,0, ,180.82,215.72
105.82,0100,신축,20011018,0,59.51,12300,서진빌라, ,0005,20090321,0, , ,5,0,0000, , ,08,대,1020,일반주거지역, ,1,02000,공동주택,11290-1286,177.8,0,서울특별시 성북구 안암동3가 5번지,20020225,5,11290, , , ,484.86,5,20020917,199.88,355.39
0, , ,20020207,0,0,12300, , ,0005,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11290-6585,0,0,서울특별시 성북구 안암동3가 5번지, ,6,11290, , , ,0,0, ,0,0
72.5,0700,용도변경,20170728,0,59.92,12300,안암동3가 9 제2종근린생활시설 (유현주), ,0009,20170729,1,UMZ100,가축사육제한구역,0,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,04000,제2종근린생활시설,11290-100050689,121,0,서울특별시 성북구 안암동3가 9번지, ,7,11290, , , ,217.5,0, ,119.83,145
84,0100,신축,20080709,0,59.36,12300,안암동3가 13 제2종근린생활시설 (배영자), ,0013,20090321,0, , ,0,0,0000, , ,08,대,1022,제2종일반주거지역, ,1,04000,제2종근린생활시설,11290-100004851,141.5,0,서울특별시 성북구 안암동3가 13번지,20081013,8,11290, , ,20081015,282,0,20090311,199.29,282
0, , ,20081010,0,0,12300, , ,0013,20100325,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100005285,0,0,서울특별시 성북구 안암동3가 13번지, ,9,11290, , , ,0,0, ,0,0
54.58,0200,증축, ,0,58.31,12300, , ,0016,20141101,4, , ,0,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100031833,93.6,0,서울특별시 성북구 안암동3가 16번지, ,10,11290, , , ,176.69,0,20141031,134.31,125.71
0, , ,20061114,0,0,12400, , ,0003,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11290-9171,0,0,서울특별시 성북구 안암동4가 3번지, ,1,11290, , , ,0,0, ,0,0
88.9,0100,신축,20180309,0,43.58,12400, , ,0003,20181215,2,UOA120,상대보호구역,0,0,0000,UNE200,대공방어협조구역,08,대,UQA01X,도시지역, ,1,01000,단독주택,11290-100054995,204,0,서울특별시 성북구 안암동4가 3번지,20180427,2,11290, , ,20180430,219.24,0,20181214,107.4706,219.24
73.9,0100,신축,19930703,0,60.43,12400, , ,0005,20090321,6, , ,0,0,0000, , ,08,대, , , ,1,01000,단독주택,11290-110,122.3,0,서울특별시 성북구 안암동4가 5번지, ,3,11290, , , ,250.02,0,20061218,146.36,179
0, , ,20120410,0,0,12400, , ,0006,20120411,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100017398,0,0,서울특별시 성북구 안암동4가 6번지, ,4,11290, , , ,0,0, ,0,0
39.58,0100,신축,20120410,0,57.87,12400,안암동4가 6 단독주택 (권락형), ,0006,20131105,3,UOA120,상대정화구역,0,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100017378,68.4,0,서울특별시 성북구 안암동4가 6번지,20120501,5,11290, , ,20120502,116.65,0, ,170.54,116.65
39.58,0100,신축,20120410,0,57.87,12400,안암동4가 6 단독주택 (권락형), ,0006,20131119,2,UOA120,상대정화구역,0,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11290-100025782,68.4,0,서울특별시 성북구 안암동4가 6번지,20120501,6,11290, , ,20120502,98.98,0,20131115,144.71,98.98
0, , ,20131213,0,0,12400, , ,0007,20131214,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100026330,0,0,서울특별시 성북구 안암동4가 7번지, ,7,11290, , , ,0,0, ,0,0
206.9,0100,신축,20131119,0,38.07,12400,(주)티에스자바 안암동 사옥, ,0007,20180914,0,UNA200,대공방어 협조구역,0,0,0000, , ,08,대,UQA122,제2종일반주거지역, ,1,04000,제2종근린생활시설,11290-100026023,543.5,0,서울특별시 성북구 안암동4가 7번지,20131226,8,11290, , ,20131226,1412.18,0,20141001,194.16,1061.11
0, , ,20130709,0,0,12400, , ,0008,20130711,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100024102,0,0,서울특별시 성북구 안암동4가 8번지, ,9,11290, , , ,0,0, ,0,0
0, , ,20130709,0,0,12400, , ,0009,20130711,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11290-100024105,0,0,서울특별시 성북구 안암동4가 9번지, ,10,11290, , , ,0,0, ,0,0
104,3000,가설건축물축조허가,20010130,0,17.86,12500,calibration chamber,1,0000,20130614,0, , ,0,0,0000,200,경치지구,10,학교용지,1020,일반주거지역,2,0,Z8000, ,11290-1531,640260,0,서울특별시 성북구 안암동5가,20010223,1,11290, , , ,104,0, ,60.55,104
142078.56,0200,증축,20051024,0,22.19,12500,고려대학교 법학도서관, ,0001,20090321,0, , ,0,0,0002,102,역사문화미관지구,10,학교용지,1021,제1종일반주거지역, ,1,10000,교육연구시설,11290-4426,640377,0,서울특별시 성북구 안암동5가 1-2번지,20060206,2,11290, , ,20060207,659061.84,3537,20070306,76.24,488238.57
137321.37,0200,증축,20060623,5,21.44,12500,과학도서관, ,0001,20090321,0,980,용도구역미지정,0,0,0002,102,역사문화미관지구,10,학교용지,1021,제1종일반주거지역, ,103,10000,교육연구시설,11290-4789,640377,0,서울특별시 성북구 안암동5가 1-2번지,20060821,3,11290, , ,20060819,632823.73,3537, ,72.35,463294.82
114104.87,0200,증축,19971229,3,17.82,12500,고려대학(부속병원),1,0001,20090321,0,010,도시계획구역,0,0,0002,200,경치지구,10,학교용지,1020,일반주거지역,2,1,Z8000, ,11290-172,640260,0,서울특별시 성북구 안암동5가 1-2번지, ,4,11290,성북구 안암동5가, , ,483918.61,3575,20060908,60.26,385803.86
141988.53,0200,증축,20060721,5,22.17,12500,글로벌리더십센터, ,0001,20090321,0,980,용도구역미지정,0,0,0002,102,역사문화미관지구,10,학교용지,1021,제1종일반주거지역, ,103,10000,교육연구시설,11290-4792,640377,0,서울특별시 성북구 안암동5가 1-2번지,20061121,5,11290, , ,20061115,658221.27,3626,20071101,75.74,484992.33
125303.92,0600,대수선,20030612,0,19.57,12500,고려대학교 정경관,1,0001,20090321,0, , ,0,0,0002,102,역사문화미관지구,10,학교용지,1020,일반주거지역,2,1,Z8000, ,11290-3785,640260,0,서울특별시 성북구 안암동5가 1-2번지,20030708,6,11290,서울특별시 성북구 안암동 5가, ,20030702,557983.69,0, ,67.93,434923.15
10339.58,0200,증축,20010327,5,1.61,12500,고려대학부속병원,1,0001,20090321,0,290,도시설계구역,0,0,0002,102,역사문화미관지구,10,학교용지,1020,일반주거지역,2,1,Z8000, ,11290-1508,640260,0,서울특별시 성북구 안암동5가 1-2번지,20010413,7,11290,서울특별시 성북구 안암동5가, , ,52373.8,3523,20030523,6.9,44217.56
3843.56,0200,증축,20030130,5,0,12500,고려대학교 아이스링크, ,0001,20090321,0, , ,0,0,0002,300,자연환경지구,10,학교용지,1020,일반주거지역, ,96,Z8000, ,11290-3603,640260,0,서울특별시 성북구 안암동5가 1-2번지,20030227,8,11290, , ,20030226,5113.42,3,20040114,0,5113.42
142996.26,0700,용도변경,20080912,10,22.33,12500, , ,0001,20090321,0,272,상대정화구역,0,0,0002,411,자연경관지구,10,학교용지,1021,제1종일반주거지역, ,104,10000,교육연구시설,11290-100005205,640377,0,서울특별시 성북구 안암동5가 1-2번지, ,9,11290, , , ,668491.74,0,20080924,77.2,494371.04
126687.65,0200,증축,20010801,0,19.79,12500,제2산학연구동, ,0001,20090321,0,010,도시계획구역,0,0,0002,102,역사문화미관지구,08,대,1020,일반주거지역, ,1,Z8000, ,11290-1155,640260,0,서울특별시 성북구 안암동5가 1-2번지,20010817,10,11290, , ,20010914,566105.46,3626,20031101,68.85,440821.66
0, , ,20081028,0,0,12600, , ,0001,20100325,0, , ,0,0,0001, , ,08,대, , , ,0, , ,11290-100005325,0,0,서울특별시 성북구 보문동4가 1-1번지, ,1,11290, , , ,0,0, ,0,0
132.42, , ,20090522,0,0,12600, , ,0001,20110127,0, , ,0,0,0001, , ,07,염전, , , ,0, , ,11290-100006618,3810.7,0,서울특별시 성북구 보문동4가 1-1번지, ,2,11290, , , ,195.42,0, ,0,0
2233.58,0100,신축,20060707,0,58.61,12600,보문하우스토리, ,0001,20111222,0,302,제2종지구단위계획구역,162,24,0001,130,방화지구,08,대,0100,도시지역, ,1,02000,공동주택,11290-4728,3810.7,0,서울특별시 성북구 보문동4가 1-1번지,20081119,3,11290, ,20080706,20090110,32444.87,267,20110805,549.98,20957.869
332.32,0200,증축,20040818,0,48.34,12600,안암교회, ,0004,20141202,0, , ,3,0,0000,101,중심지미관지구,08,대,1030,준주거지역, ,1,Z5000, ,11290-4122,687.4,0,서울특별시 성북구 보문동4가 4번지,20050125,4,11290, , ,20050201,1902.91,7,20051027,213.33,1466.45
332.32,0700,용도변경,20060117,0,48.34,12600,안암교회, ,0004,20141202,0, , ,3,0,0000,101,중심지미관지구,08,대,1030,준주거지역, ,1,Z5000, ,11290-4950,687.4,0,서울특별시 성북구 보문동4가 4번지, ,5,11290, , , ,1902.91,10,20060126,213.33,1466.45
332.32,0700,용도변경,20151209,0,48.3445,12600, , ,0004,20160309,0,UQQ310,제1종지구단위계획구역,0,0,0000, , ,08,대,UQA130,준주거지역, ,1,06000,종교시설,11290-100039266,687.4,0,서울특별시 성북구 보문동4가 4번지, ,6,11290, , , ,1902.91,0,20160308,213.3328,1466.45
632.03,0100,신축,20031111,0,44.36,12600,보문동 업무시설, ,0007,20090321,0, , ,1,0,0001,101,중심지미관지구,08,대,1030,준주거지역, ,1,14000,업무시설,11290-3570,1424.7,0,서울특별시 성북구 보문동4가 7-1번지,20040207,7,11290, , ,20040102,6763.36,76,20050201,358.95,5113.89
0, , ,20040102,0,0,12600, , ,0007,20100325,0, , ,0,0,0001, , , , , , , ,0, , ,11290-8315,0,0,서울특별시 성북구 보문동4가 7-1번지, ,8,11290, , , ,0,0, ,0,0
632.03,0700,용도변경,20050822,0,44.36,12600,화성빌딩, ,0008,20090321,1, , ,0,0,0000,101,중심지미관지구,08,대,1030,준주거지역, ,1,14000,업무시설,11290-4599,1424.7,0,서울특별시 성북구 보문동4가 8번지, ,9,11290, , , ,6763.36,76,20050825,358.95,5113.89
632.03,0700,용도변경,20100310,0,44.3623,12600,화성빌딩, ,0008,20100316,1,301,제1종지구단위계획구역,0,0,0000,101,중심지미관지구,08,대,0100,도시지역, ,1,14000,업무시설,11290-100008220,1424.7,0,서울특별시 성북구 보문동4가 8번지, ,10,11290, , , ,6763.36,0,20100315,358.945,5113.89
71.27,0800,발코니구조변경,20080909,0,52.443,12700,보문동 근생및주택(이정애), ,0002,20090321,2,272,상대정화구역,0,0,0000, , ,08,대,1030,준주거지역, ,1,04000,제2종근린생활시설,11290-100005184,135.9,0,서울특별시 성북구 보문동5가 2번지, ,1,11290, , , ,282.02,0, ,147.7483,200.79
76.88,0100,신축,20080513,0,59.9221,12700,보문동5가 3-2 제2종근린생활시설 (남기갑), ,0003,20090321,0,301,제1종지구단위계획구역,0,0,0002, , ,08,대,1030,준주거지역, ,1,04000,제2종근린생활시설,11290-100004594,128.3,0,서울특별시 성북구 보문동5가 3-2번지,20080519,2,11290, , ,20080516,424.16,0,20080911,317.35,407.16
0, , ,20080421,0,0,12700, , ,0003,20100325,0, , ,0,0,0002, , ,08,대, , , ,0, , ,11290-100004484,0,0,서울특별시 성북구 보문동5가 3-2번지, ,3,11290, , , ,0,0, ,0,0
219.49,0200,증축,20030621,0,58.45,12700,1, ,0006,20090321,0,300,지구단위계획구역,0,0,0000,101,중심지미관지구,08,대,1030,준주거지역, ,1,03000,제1종근린생활시설,11290-3714,375.5,0,서울특별시 성북구 보문동5가 6번지,20030625,4,11290, , ,20030627,934.89,6,20040308,248.97,934.89
